id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
2675,-82.0,52.25,-2.3,-1.0,0.0,1.2,3.8,-2.3,-1.2,-0.3,1.0,3.5,-2.3,-1.2,-0.1,1.2,3.7,-2.2,-1.0,0.0,1.4,4.1,-2.1,-1.0,0.1,1.5,4.7,-2.3,-1.1,-0.2,1.0,3.2,-2.2,-1.0,0.0,1.3,4.0,-2.1,-1.0,0.0,1.3,4.0,6.8
2676,-81.875,52.25,-2.1,-1.0,-0.0,1.2,3.7,-2.3,-1.1,-0.3,1.0,3.4,-2.2,-1.2,-0.1,1.2,3.6,-2.2,-1.0,0.0,1.3,4.0,-2.1,-1.0,0.0,1.6,4.4,-2.6,-1.1,-0.3,0.9,3.0,-2.1,-1.0,0.0,1.4,4.0,-2.2,-1.1,-0.0,1.3,4.0,6.9
2677,-81.75,52.25,-2.2,-1.1,-0.1,1.1,3.7,-2.3,-1.1,-0.3,1.0,3.5,-2.3,-1.2,-0.1,1.2,3.7,-2.2,-1.0,0.0,1.3,4.0,-2.1,-1.0,0.0,1.6,4.5,-2.4,-1.1,-0.1,1.0,3.0,-2.2,-1.0,0.0,1.4,4.0,-2.2,-1.1,-0.0,1.4,3.9,6.9
2678,-81.625,52.25,-2.1,-1.0,-0.0,1.2,3.5,-2.2,-1.1,-0.2,1.0,3.4,-2.2,-1.1,-0.1,1.2,3.7,-2.2,-1.0,-0.0,1.3,4.1,-2.0,-0.8,0.2,1.8,4.5,-2.5,-1.0,-0.1,1.0,3.0,-2.1,-1.0,0.0,1.6,4.1,-2.3,-1.0,-0.0,1.4,4.0,6.9
2679,-81.5,52.25,-2.2,-1.0,0.0,1.2,3.6,-2.2,-1.3,-0.5,1.0,3.1,-2.2,-1.0,0.0,1.2,3.8,-2.2,-1.0,0.0,1.2,3.9,-2.0,-0.8,0.2,1.5,4.1,-2.2,-0.9,0.0,1.2,3.5,-2.2,-0.9,0.2,1.3,3.5,-2.2,-1.0,0.0,1.2,3.5,6.1
2680,-95.125,52.125,-2.4,-1.1,-0.2,1.2,3.5,-2.6,-1.3,-0.3,1.1,3.9,-2.4,-1.3,-0.3,1.1,3.8,-2.2,-1.1,-0.3,1.2,3.7,-2.4,-1.0,-0.0,1.4,4.2,-2.7,-1.3,-0.1,1.4,4.7,-2.4,-1.2,-0.3,1.2,3.8,-2.4,-1.0,-0.3,1.2,4.0,6.4
2681,-95.0,52.125,-2.5,-1.2,-0.2,1.2,3.6,-2.4,-1.3,-0.3,1.1,3.8,-2.3,-1.2,-0.2,1.2,3.8,-2.3,-1.3,-0.3,1.2,3.8,-2.3,-1.0,-0.0,1.4,4.1,-2.7,-1.3,-0.3,1.3,4.6,-2.4,-1.2,-0.3,1.2,3.6,-2.4,-1.2,-0.3,1.2,3.8,6.3
2682,-94.875,52.125,-2.4,-1.1,-0.2,1.2,3.6,-2.6,-1.3,-0.3,1.0,3.8,-2.4,-1.1,-0.1,1.2,3.8,-2.3,-1.2,-0.3,1.1,3.7,-2.3,-1.0,0.0,1.5,4.2,-2.7,-1.3,-0.3,1.3,4.2,-2.5,-1.2,-0.3,1.2,3.7,-2.5,-1.2,-0.3,1.2,3.9,6.8
2683,-94.75,52.125,-2.5,-1.3,-0.3,1.2,3.6,-2.6,-1.4,-0.3,1.0,3.8,-2.5,-1.2,-0.2,1.2,3.8,-2.3,-1.2,-0.2,1.2,3.8,-2.5,-1.1,0.0,1.4,4.2,-2.7,-1.4,-0.2,1.3,4.1,-2.5,-1.3,-0.3,1.2,3.6,-2.5,-1.2,-0.3,1.2,4.0,6.8
2684,-94.625,52.125,-2.5,-1.2,-0.3,1.1,3.7,-2.5,-1.3,-0.3,1.2,3.9,-2.5,-1.3,-0.3,1.2,4.0,-2.3,-1.2,-0.3,1.2,4.0,-2.3,-1.0,-0.0,1.4,4.2,-2.5,-1.3,-0.3,1.3,4.0,-2.4,-1.3,-0.3,1.2,3.6,-2.4,-1.2,-0.3,1.2,4.0,6.9
